from_id,to_id,y_0,y_1,x_0,x_1,z_0,z_1
2792,2793,4868854.3129347125,4868858.755439678,558045.1984051726,558043.1510160813,383.4215261430616,383.3635776464702
2793,2794,4868858.755439678,4868863.857555922,558043.1510160813,558040.7939875133,383.3635776464702,383.29393439764357
2794,2795,4868863.857555922,4868868.566346402,558040.7939875133,558038.6143870044,383.29393439764357,383.2403017448689
2795,2796,4868868.566346402,4868869.540545667,558038.6143870044,558038.1799840438,383.2403017448689,383.2244890822379
2796,2797,4868869.540545667,4868874.607014907,558038.1799840438,558035.7826619495,383.2244890822379,383.1621925965262
2797,2798,4868874.607014907,4868879.0468637515,558035.7826619495,558033.7373055528,383.1621925965262,383.1117728839884
2798,2799,4868879.0468637515,4868880.669683043,558033.7373055528,558032.9348028604,383.1117728839884,383.0935690473716
2799,2800,4868880.669683043,4868884.126466667,558032.9348028604,558031.3517630004,383.0935690473716,383.04267694115475
2800,2801,4868884.126466667,4868888.906702586,558031.3517630004,558029.1741837838,383.04267694115475,382.991430813429
2801,2802,4868888.906702586,4868890.998040688,558029.1741837838,558028.1557759363,382.991430813429,382.9667830411518
2802,2803,4868890.998040688,4868894.87310843,558028.1557759363,558026.3158335114,382.9667830411518,382.9204133358518
2803,2804,4868894.87310843,4868898.605614543,558026.3158335114,558024.641335471,382.9204133358518,382.8737923079401
2804,2805,4868898.605614543,4868901.819755885,558024.641335471,558023.1519211445,382.8737923079401,382.8415105998447
2805,2806,4868901.819755885,4868904.399115702,558023.1519211445,558021.910434734,382.8415105998447,382.8123817539213
2806,2807,4868904.399115702,4868909.250904368,558021.910434734,558019.6650749061,382.8123817539213,382.7589072236633
2807,2808,4868909.250904368,4868913.038712461,558019.6650749061,558018.0220254984,382.7589072236633,382.7135532570836
2808,2809,4868913.038712461,4868913.776021031,558018.0220254984,558017.6696712602,382.7135532570836,382.703069143522
2809,2810,4868913.776021031,4868918.849596604,558017.6696712602,558015.2065761117,382.703069143522,382.65058118579157
2810,2811,4868918.849596604,4868923.48396409,558015.2065761117,558013.1513673752,382.65058118579157,382.60199956355126
2811,2812,4868923.48396409,4868924.706038969,558013.1513673752,558012.5449085636,382.60199956355126,382.5854575138372
2812,2813,4868924.706038969,4868929.457290475,558012.5449085636,558010.2709729514,382.5854575138372,382.5347104917892
2813,2814,4868929.457290475,4868933.984930524,558010.2709729514,558008.2475651582,382.5347104917892,382.48528965242974
2814,2815,4868933.984930524,4868938.7026828155,558008.2475651582,558005.9904687923,382.48528965242974,382.43831531597164
2815,2816,4868938.7026828155,4868943.742069864,558005.9904687923,558003.6587099773,382.43831531597164,382.3792591946822
2816,2817,4868943.742069864,4868944.964078738,558003.6587099773,558003.0854241746,382.3792591946822,382.3588204693736
2817,2818,4868944.964078738,4868949.77028289,558003.0854241746,558000.766465422,382.3588204693736,382.31427084166654
2818,2819,4868949.77028289,4868953.639023283,558000.766465422,557999.0117636694,382.31427084166654,382.27256172121673
2819,2820,4868953.639023283,4868955.830601506,557999.0117636694,557997.9504778441,382.27256172121673,382.25327785058835
2820,2821,4868955.830601506,4868959.27619928,557997.9504778441,557996.3291556981,382.25327785058835,382.21452498909446
2821,2822,4868959.27619928,4868963.936906115,557996.3291556981,557994.185540805,382.21452498909446,382.16350880280396
2822,2823,4868963.936906115,4868966.034161976,557994.185540805,557993.1637788669,382.16350880280396,382.143026560547
2823,2824,4868966.034161976,4868969.81595984,557993.1637788669,557991.3933983878,382.143026560547,382.10152486036986
2824,2825,4868969.81595984,4868974.1965736905,557991.3933983878,557989.3715298912,382.10152486036986,382.0648807207575
2825,2826,4868974.1965736905,4868976.308514862,557989.3715298912,557988.3813466936,382.0648807207575,382.0423133247501
2826,2827,4868976.308514862,4868978.861879322,557988.3813466936,557987.2116050881,382.0423133247501,382.010945436229
2827,2828,4868978.861879322,4868984.010449373,557987.2116050881,557984.7656510132,382.010945436229,381.9657974158564
2828,2829,4868984.010449373,4868987.352890352,557984.7656510132,557983.2274134741,381.9657974158564,381.92116269453487
2829,2830,4868987.352890352,4868990.02322929,557983.2274134741,557981.923641122,381.92116269453487,381.8916606774918
2830,2831,4868990.02322929,4868994.387272794,557981.923641122,557979.8947424816,381.8916606774918,381.8427368045909
2831,2832,4868994.387272794,4868998.172381029,557979.8947424816,557978.1209851127,381.8427368045909,381.8052904918006
2832,2833,4868998.172381029,4868999.093710668,557978.1209851127,557977.6799885571,381.8052904918006,381.7958538433083
2833,2834,4868999.093710668,4869003.825586981,557977.6799885571,557975.4704199616,381.7958538433083,381.74430576975857
2834,2835,4869003.825586981,4869008.409880122,557975.4704199616,557973.2904151699,381.74430576975857,381.7056387716569
2835,2836,4869008.409880122,4869009.219453602,557973.2904151699,557972.8898932177,381.7056387716569,381.6919047986502
2836,2837,4869009.219453602,4869013.930148905,557972.8898932177,557970.6752978739,381.6919047986502,381.6419784094113
2837,2838,4869013.930148905,4869018.676967933,557970.6752978739,557968.3997085294,381.6419784094113,381.6073189270864
2838,2839,4869018.676967933,4869024.71788126,557968.3997085294,557965.5499377586,381.6073189270864,381.55738612065875
2839,2840,4869024.71788126,4869029.424759221,557965.5499377586,557963.3136858583,381.55738612065875,381.5275389803843
2840,2841,4869029.424759221,4869034.590694265,557963.3136858583,557960.8748250109,381.5275389803843,381.4963165760059
2841,2842,4869034.590694265,4869039.065283748,557960.8748250109,557958.8264022262,381.4963165760059,381.4500317806046
2842,2843,4869039.065283748,4869040.6153634945,557958.8264022262,557958.0731808726,381.4500317806046,381.43133613129925
2843,2844,4869040.6153634945,4869043.598833914,557958.0731808726,557956.6628331413,381.43133613129925,381.39571776002424
2844,2845,4869043.598833914,4869048.728470215,557956.6628331413,557954.2716784046,381.39571776002424,381.32025479048053
2845,2846,4869048.728470215,4869050.985838061,557954.2716784046,557953.1697944265,381.32025479048053,381.28277007730304
2846,2847,4869050.985838061,4869054.820730352,557953.1697944265,557951.3867700769,381.28277007730304,381.21736060566445
2847,2848,4869054.820730352,4869059.30196411,557951.3867700769,557949.2865720552,381.21736060566445,381.13615260880016
2848,2849,4869059.30196411,4869061.708068936,557949.2865720552,557948.0827651558,381.13615260880016,381.0831568091
2849,2850,4869061.708068936,4869064.220200952,557948.0827651558,557946.9225857895,381.0831568091,381.03215652560857
2850,2851,4869064.220200952,4869069.249865598,557946.9225857895,557944.5733573225,381.03215652560857,380.9215054342034
2851,2852,4869069.249865598,4869073.006312265,557944.5733573225,557942.718707661,380.9215054342034,380.83271413845694
2852,2853,4869073.006312265,4869073.873436818,557942.718707661,557942.3198407093,380.83271413845694,380.8153125336542
2853,2854,4869073.873436818,4869079.003061808,557942.3198407093,557939.8963868623,380.8153125336542,380.68884541333256
2854,2855,4869079.003061808,4869082.222508377,557939.8963868623,557938.3225789653,380.68884541333256,380.61056794302095
2855,2856,4869082.222508377,4869084.975118559,557938.3225789653,557937.0291084223,380.61056794302095,380.5378196758946
2856,2857,4869084.975118559,4869089.405429527,557937.0291084223,557934.8993460111,380.5378196758946,380.42225275447294
2857,2123,4869089.405429527,4869089.185972938,557934.8993460111,557928.5868095097,380.42225275447294,381.60350986360777
2123,2858,4869089.185972938,4869094.034604066,557928.5868095097,557932.7091867527,381.60350986360777,380.30119305495174
2858,2859,4869094.034604066,4869099.149913453,557932.7091867527,557930.2653157416,380.30119305495174,380.16179097399356
2859,2860,4869099.149913453,4869103.652301969,557930.2653157416,557928.0759652602,380.16179097399356,380.0467743189541
2860,2861,4869103.652301969,4869109.585754553,557928.0759652602,557925.3018485744,380.0467743189541,379.8914424810872
2861,2862,4869109.585754553,4869114.202101227,557925.3018485744,557923.1085893129,379.8914424810872,379.76697735773956
2862,2863,4869114.202101227,4869119.27338472,557923.1085893129,557920.6756481196,379.76697735773956,379.6344895314136
2863,2864,4869119.27338472,4869123.726919766,557920.6756481196,557918.5078411686,379.6344895314136,379.5160575286685
2864,2865,4869123.726919766,4869124.723362643,557918.5078411686,557918.0236706436,379.5160575286685,379.4901046777565
2865,2866,4869124.723362643,4869129.650614808,557918.0236706436,557915.7370896973,379.4901046777565,379.36167909057536
2866,2867,4869129.650614808,4869133.905534238,557915.7370896973,557913.6121603755,379.36167909057536,379.25137094244815
2867,2868,4869133.905534238,4869135.333524302,557913.6121603755,557912.9552225717,379.25137094244815,379.2180680146897
2868,2869,4869135.333524302,4869138.681517027,557912.9552225717,557911.4108125276,379.2180680146897,379.1325584467886
2869,2870,4869138.681517027,4869143.635459669,557911.4108125276,557909.0467859558,379.1325584467886,379.00003170054816
2870,2871,4869143.635459669,4869145.851060464,557909.0467859558,557908.0045058372,379.00003170054816,378.94405134606416
2871,2872,4869145.851060464,4869149.4920032695,557908.0045058372,557906.2272208439,378.94405134606416,378.8566908580515
2872,2873,4869149.4920032695,4869154.033505486,557906.2272208439,557904.045537367,378.8566908580515,378.7409815176783
2873,2141,4869154.033505486,4869154.200633199,557904.045537367,557898.6555571452,378.7409815176783,379.93395273951654
2141,2874,4869154.200633199,4869158.8311979845,557898.6555571452,557901.7722991658,379.93395273951654,378.6264070239282
2874,2875,4869158.8311979845,4869163.8158301795,557901.7722991658,557899.3399289787,378.6264070239282,378.5000956888379
2875,2144,4869163.8158301795,4869163.555372034,557899.3399289787,557894.3379221371,378.5000956888379,379.65306987131754
2144,2876,4869163.555372034,4869169.808844046,557894.3379221371,557896.4851191422,379.65306987131754,378.3505430864274
2876,2877,4869169.808844046,4869174.159127471,557896.4851191422,557894.4337634221,378.3505430864274,378.24888371378114
2877,2147,4869174.159127471,4869174.161839723,557894.4337634221,557889.4179234146,378.24888371378114,379.3400114540178
2147,2878,4869174.161839723,4869178.554567361,557889.4179234146,557892.2676412626,379.3400114540178,378.13904614613716
2878,2879,4869178.554567361,4869184.3227969175,557892.2676412626,557889.495616399,378.13904614613716,378.00564669203885
2879,2150,4869184.3227969175,4869184.6133470945,557889.495616399,557884.6114430235,378.00564669203885,379.02470137470027
2150,2880,4869184.6133470945,4869188.835236617,557884.6114430235,557887.3204622162,379.02470137470027,377.8950542868101
2880,2881,4869188.835236617,4869193.925130236,557887.3204622162,557884.9284964147,377.8950542868101,377.780481771131
2881,2153,4869193.925130236,4869194.449548827,557884.9284964147,557880.0367761012,377.780481771131,378.74397672558337
2153,2882,4869194.449548827,4869199.447104056,557880.0367761012,557882.234689531,378.74397672558337,377.6514889324112
2882,2883,4869199.447104056,4869204.427121624,557882.234689531,557879.9085330607,377.6514889324112,377.54601308530613
2883,2884,4869204.427121624,4869206.650526767,557879.9085330607,557878.8515551237,377.54601308530613,377.49381575698885
2884,2885,4869206.650526767,4869208.147106705,557878.8515551237,557878.0902904471,377.49381575698885,377.456972792324
2885,2886,4869208.147106705,4869208.995276263,557878.0902904471,557877.6811809194,377.456972792324,377.4369602506583
2886,2887,4869208.995276263,4869214.15714154,557877.6811809194,557875.2273568284,377.4369602506583,377.3331206939972
2887,2888,4869214.15714154,4869218.82872284,557875.2273568284,557872.9434589809,377.3331206939972,377.23286573009983
2888,2889,4869218.82872284,4869223.647168112,557872.9434589809,557870.6209245354,377.23286573009983,377.1239427581741
2889,2890,4869223.647168112,4869228.549392567,557870.6209245354,557868.23669008,377.1239427581741,377.0251813350949
2890,2891,4869228.549392567,4869234.593850653,557868.23669008,557865.2819160938,377.0251813350949,376.90208565450286
2891,2892,4869234.593850653,4869239.043309081,557865.2819160938,557863.1545045109,376.90208565450286,376.8128660571204
2892,2893,4869239.043309081,4869243.709337898,557863.1545045109,557860.8452573105,376.8128660571204,376.70686894717
2893,2168,4869243.709337898,4869249.051266909,557860.8452573105,557854.6820639787,376.70686894717,377.2807838591128
2168,2894,4869249.051266909,4869254.692013925,557854.6820639787,557855.4959522766,377.2807838591128,376.5036043291891
2894,2895,4869254.692013925,4869258.707764534,557855.4959522766,557853.5481938943,376.5036043291891,376.4221393464296
2895,2171,4869258.707764534,4869259.632943572,557853.5481938943,557849.776557716,376.4221393464296,377.0262530535614
2171,2896,4869259.632943572,4869264.730435513,557849.776557716,557850.5859955957,377.0262530535614,376.30616516102174
2896,2897,4869264.730435513,4869268.743663321,557850.5859955957,557848.6179871518,376.30616516102174,376.22959912976836
2897,2174,4869268.743663321,4869269.641319755,557848.6179871518,557845.1021537177,376.22959912976836,376.8032968900264
2174,2898,4869269.641319755,4869274.810013726,557845.1021537177,557845.6413117849,376.8032968900264,376.11764114113726
2898,2899,4869274.810013726,4869278.759308118,557845.6413117849,557843.7044143005,376.11764114113726,376.05360709268257
2899,2177,4869278.759308118,4869278.8303809855,557843.7044143005,557840.7835697996,376.05360709268257,376.58244388350363
2177,2900,4869278.8303809855,4869284.009731941,557840.7835697996,557841.1496408479,376.58244388350363,375.9837632347689
2900,2901,4869284.009731941,4869289.222507046,557841.1496408479,557838.6071436452,375.9837632347689,375.9129190796824
2901,2179,4869289.222507046,4869288.867103424,557838.6071436452,557836.0319832274,375.9129190796824,376.3640107536253
2180,2902,4869294.02008168,4869299.374670663,557833.6533435566,557833.6403321103,376.2649336929464,375.79158731016554
2902,2182,4869299.374670663,4869298.960516259,557833.6403321103,557831.2856956067,375.79158731016554,376.16393756471473
2183,2903,4869304.544954481,4869309.459719492,557828.6249528232,557828.7342676412,376.0464755287033,375.67760625124777
2903,2185,4869309.459719492,4869308.662352557,557828.7342676412,557826.6760481903,375.67760625124777,375.97102527568035
2186,2904,4869313.772642939,4869319.6191057125,557824.2362302108,557823.7171952273,375.8827202310136,375.5735127459174
2904,2188,4869319.6191057125,4869318.747964291,557823.7171952273,557821.9273719303,375.5735127459174,375.81477649143
2189,2905,4869323.906631376,4869329.633746735,557819.4389999261,557818.7692909755,375.7437807630755,375.47703870119847
2905,2191,4869329.633746735,4869328.839067653,557818.7692909755,557817.1496377261,375.47703870119847,375.6831566582061
2192,2906,4869334.233066306,4869339.110476948,557814.565049108,557814.0692778621,375.614559236189,375.3939809934508
2906,2194,4869339.110476948,4869339.336896994,557814.0692778621,557812.1346763625,375.3939809934508,375.5559986458741
2195,2907,4869343.954593431,4869349.6303984355,557809.8665759873,557808.8507531245,375.50199269343705,375.30589852161205
2907,2197,4869349.6303984355,4869348.940101249,557808.8507531245,557807.4968220593,375.30589852161205,375.45142313710676
2198,2908,4869354.394039747,4869359.058305524,557804.9394760156,557804.1538676829,375.39421557921605,375.2412282953517
2908,2200,4869359.058305524,4869359.577711716,557804.1538676829,557802.3783165319,375.2412282953517,375.34391268934604
2201,2909,4869363.690001817,4869369.556569304,557800.480927959,557798.913294988,375.3111031855746,375.17446435929946
2909,2202,4869369.556569304,4869368.542099496,557798.913294988,557798.0920336033,375.17446435929946,375.26845371965896
2203,2910,4869373.666939097,4869379.670430635,557795.6308004032,557793.8887905574,375.2239188247993,375.1186694142392
2910,2205,4869379.670430635,4869379.7803018745,557793.8887905574,557792.6837370684,375.1186694142392,375.1790994983727
2206,2911,4869383.673788153,4869389.595106193,557790.7896566862,557788.9070621502,375.1544749092932,375.072753851206
2911,2207,4869389.595106193,4869389.773489817,557788.9070621502,557787.8933314582,375.072753851206,375.11994542767064
2208,2912,4869393.733077159,4869398.558035984,557785.913127438,557784.3383120531,375.0957857509004,375.03267287454815
2912,556,4869398.558035984,4869399.56607545,557784.3383120531,557778.6704017719,375.03267287454815,375.0830837164266
2913,2914,4868811.0,4868814.9920540545,557952.0,557950.8025858159,386.19000244140625,386.0907370614578
2914,2915,4868814.9920540545,4868819.524331929,557950.8025858159,557949.4723874205,386.0907370614578,385.9806095226215
2915,2916,4868819.524331929,4868823.481474948,557949.4723874205,557948.2995804221,385.9806095226215,385.88391425900056
2916,2917,4868823.481474948,4868823.928724112,557948.2995804221,557948.1765176381,385.88391425900056,385.8746465405052
2917,2918,4868823.928724112,4868830.007639319,557948.1765176381,557946.4538406956,385.8746465405052,385.73709498568496
2918,2919,4868830.007639319,4868834.540277226,557946.4538406956,557945.1242832225,385.73709498568496,385.6345904868582
2919,2920,4868834.540277226,4868838.916309395,557945.1242832225,557943.8473050164,385.6345904868582,385.5331673391967
2920,2921,4868838.916309395,4868840.449904382,557943.8473050164,557943.4262308475,385.5331673391967,385.499719225365
2921,2922,4868840.449904382,4868844.940546871,557943.4262308475,557942.1412251464,385.499719225365,385.4017589671821
2922,2923,4868844.940546871,4868849.209786054,557942.1412251464,557940.8927907958,385.4017589671821,385.3080585665891
2923,2924,4868849.209786054,4868854.037510801,557940.8927907958,557939.5185682001,385.3080585665891,385.2071706291489
2924,2925,4868854.037510801,4868858.417923973,557939.5185682001,557938.2385437277,385.2071706291489,385.1165121532352
2925,2926,4868858.417923973,4868859.624116751,557938.2385437277,557937.8819158504,385.1165121532352,385.0916648275981
2926,2927,4868859.624116751,4868864.540458713,557937.8819158504,557936.4843638873,385.0916648275981,384.9930359097963
2927,2928,4868864.540458713,4868869.502095637,557936.4843638873,557935.0073705793,384.9930359097963,384.89122791933806
2928,2929,4868869.502095637,4868873.7468450265,557935.0073705793,557933.7759223556,384.89122791933806,384.8092775458471
2929,2930,4868873.7468450265,4868875.102716564,557933.7759223556,557933.3933088841,384.8092775458471,384.78515120801586
2930,2931,4868875.102716564,4868878.777315265,557933.3933088841,557932.3454716746,384.78515120801586,384.71690104428484
2931,2932,4868878.777315265,4868884.33096484,557932.3454716746,557930.7403332194,384.71690104428484,384.6075618075156
2932,2933,4868884.33096484,4868889.355069094,557930.7403332194,557929.2910719239,384.6075618075156,384.51813047039417
2933,2934,4868889.355069094,4868892.15061155,557929.2910719239,557928.4994869415,384.51813047039417,384.4611128870345
2934,2935,4868892.15061155,4868893.546899325,557928.4994869415,557928.1030612896,384.4611128870345,384.43611466202606
2935,2936,4868893.546899325,4868898.618004362,557928.1030612896,557926.6333586498,384.43611466202606,384.3495726257287
2936,2937,4868898.618004362,4868904.132766126,557926.6333586498,557925.0624383446,384.3495726257287,384.24554171075704
2937,2938,4868904.132766126,4868909.150018293,557925.0624383446,557923.6213913956,384.24554171075704,384.1618699128785
2938,2939,4868909.150018293,4868910.528994044,557923.6213913956,557923.2071496977,384.1618699128785,384.1404626702136
2939,2940,4868910.528994044,4868914.706808752,557923.2071496977,557921.9987490198,384.1404626702136,384.071672547296
2940,2941,4868914.706808752,4868919.739587327,557921.9987490198,557920.5505140842,384.071672547296,383.9838986186861
2941,2942,4868919.739587327,4868923.911535776,557920.5505140842,557919.320082896,383.9838986186861,383.91392077083907
2942,2943,4868923.911535776,4868927.84958903,557919.320082896,557918.2170698165,383.91392077083907,383.8516245060042
2943,2944,4868927.84958903,4868928.942872704,557918.2170698165,557917.8966643265,383.8516245060042,383.83388440723394
2944,2945,4868928.942872704,4868934.498368861,557917.8966643265,557916.2899668353,383.83388440723394,383.74539781491177
2945,2946,4868934.498368861,4868939.520390611,557916.2899668353,557914.8442849,383.74539781491177,383.6674217004283
2946,2947,4868939.520390611,4868943.70758419,557914.8442849,557913.6249172374,383.6674217004283,383.60605502768124
2947,2948,4868943.70758419,4868945.079278739,557913.6249172374,557913.2342949125,383.60605502768124,383.58149539176713
2948,2949,4868945.079278739,4868948.70148144,557913.2342949125,557912.1678573578,383.58149539176713,383.5276079572265
2949,2950,4868948.70148144,4868953.906542553,557912.1678573578,557910.6793303235,383.5276079572265,383.45317576098876
2950,2951,4868953.906542553,4868958.904688963,557910.6793303235,557909.2712466476,383.45317576098876,383.3820437247008
2951,2952,4868958.904688963,4868961.601395282,557909.2712466476,557908.4449399471,383.3820437247008,383.3391256257008
2952,2953,4868961.601395282,4868963.8829729,557908.4449399471,557907.7694047434,383.3391256257008,383.31175234190323
2953,2954,4868963.8829729,4868969.083063849,557907.7694047434,557906.2989309748,383.31175234190323,383.2351927190871
2954,2955,4868969.083063849,4868974.0756573025,557906.2989309748,557904.8281579231,383.2351927190871,383.1621886980666
2955,2956,4868974.0756573025,4868979.067252221,557904.8281579231,557903.3690592317,383.1621886980666,383.0860640304903
2956,2957,4868979.067252221,4868984.253684198,557903.3690592317,557901.8932265101,383.0860640304903,383.00532159846966
2957,2958,4868984.253684198,4868989.2659224365,557901.8932265101,557900.4433334154,383.00532159846966,382.93255696494316
2958,2959,4868989.2659224365,4868994.002116778,557900.4433334154,557899.0217562793,382.93255696494316,382.83901184860036
2959,2960,4868994.002116778,4868996.64510947,557899.0217562793,557898.246489876,382.83901184860036,382.79804634662685
2960,2961,4868996.64510947,4868999.410434797,557898.246489876,557897.4724222731,382.79804634662685,382.74605937625466
2961,2962,4868999.410434797,4869004.445586193,557897.4724222731,557896.0361258968,382.74605937625466,382.6508502061975
2962,2963,4869004.445586193,4869009.274559123,557896.0361258968,557894.6056269178,382.6508502061975,382.54228513829435
2963,2964,4869009.274559123,4869011.8164107315,557894.6056269178,557893.7971682464,382.54228513829435,382.4831858795651
2964,2965,4869011.8164107315,4869013.092215601,557893.7971682464,557893.4686445515,382.4831858795651,382.4527045178319
2965,2966,4869013.092215601,4869014.544475459,557893.4686445515,557893.0180401442,382.4527045178319,382.4222757191047
2966,2967,4869014.544475459,4869019.600184586,557893.0180401442,557891.5779537804,382.4222757191047,382.3112634824614
2967,2968,4869019.600184586,4869024.311791387,557891.5779537804,557890.2158254326,382.3112634824614,382.18608351852754
2968,2969,4869024.311791387,4869029.293054681,557890.2158254326,557888.7138166325,382.18608351852754,382.0635023985154
2969,2970,4869029.293054681,4869030.618819608,557888.7138166325,557888.2994973863,382.0635023985154,382.0326100879868
2970,2971,4869030.618819608,4869034.755866768,557888.2994973863,557887.0887073845,382.0326100879868,381.9315592892857
2971,2972,4869034.755866768,4869039.479056416,557887.0887073845,557885.7020063003,381.9315592892857,381.80003917639993
2972,2973,4869039.479056416,4869044.474558311,557885.7020063003,557884.2949744699,381.80003917639993,381.6714954544338
2973,2974,4869044.474558311,4869047.185078558,557884.2949744699,557883.4644994005,381.6714954544338,381.597084248156
2974,2975,4869047.185078558,4869048.5762161985,557883.4644994005,557883.0872223395,381.597084248156,381.55791665864695
2975,2976,4869048.5762161985,4869054.654397847,557883.0872223395,557881.2675425106,381.55791665864695,381.3897945368482
2976,2977,4869054.654397847,4869058.536354909,557881.2675425106,557880.1706725768,381.3897945368482,381.2810391693801
2977,2978,4869058.536354909,4869063.741467833,557880.1706725768,557878.6256629088,381.2810391693801,381.1206513646249
2978,2979,4869063.741467833,4869065.105789024,557878.6256629088,557878.2286348857,381.1206513646249,381.0856414899572
2979,2980,4869065.105789024,4869069.802467702,557878.2286348857,557876.8181520904,381.0856414899572,380.95295751628254
2980,2981,4869069.802467702,4869073.611506865,557876.8181520904,557875.7087837625,380.95295751628254,380.84665315147424
2981,2982,4869073.611506865,4869078.890839688,557875.7087837625,557874.1473363042,380.84665315147424,380.685075081051
2982,2983,4869078.890839688,4869081.27330419,557874.1473363042,557873.4391794874,380.685075081051,380.6160225621502
2983,2984,4869081.27330419,4869083.641133974,557873.4391794874,557872.7975712334,380.6160225621502,380.5483980996431
2984,2985,4869083.641133974,4869088.727249884,557872.7975712334,557871.2126729799,380.5483980996431,380.4018718311337
2985,2986,4869088.727249884,4869093.956380364,557871.2126729799,557869.6221722601,380.4018718311337,380.24902048238863
2986,2987,4869093.956380364,4869098.772744047,557869.6221722601,557868.2194200341,380.24902048238863,380.10855763169315
2987,2988,4869098.772744047,4869103.735767913,557868.2194200341,557866.772711918,380.10855763169315,379.9752489172019
2988,2989,4869103.735767913,4869109.103029477,557866.772711918,557865.0910214141,379.9752489172019,379.8186629481198
2989,2990,4869109.103029477,4869113.9290493615,557865.0910214141,557863.6904276689,379.8186629481198,379.6939887155519
2990,2991,4869113.9290493615,4869115.298625,557863.6904276689,557863.2760328626,379.6939887155519,379.6528845092869
2991,2992,4869115.298625,4869118.807324381,557863.2760328626,557862.2348275518,379.6528845092869,379.56481730815864
2992,2993,4869118.807324381,4869124.248490109,557862.2348275518,557860.5447380415,379.56481730815864,379.41564191224575
2993,2994,4869124.248490109,4869129.084666789,557860.5447380415,557859.1586996602,379.41564191224575,379.29694811766836
2994,2995,4869129.084666789,4869131.731798114,557859.1586996602,557858.376947577,379.29694811766836,379.23141509589425
2995,2996,4869131.731798114,4869133.953638008,557858.376947577,557857.7062232777,379.23141509589425,379.17896656808495
2996,2997,4869133.953638008,4869139.385714994,557857.7062232777,557856.0669137716,379.17896656808495,379.0430613482459
2997,2998,4869139.385714994,4869144.236983177,557856.0669137716,557854.6226195898,379.0430613482459,378.9321975277504
2998,2999,4869144.236983177,4869149.1018260475,557854.6226195898,557853.1902747216,378.9321975277504,378.8143341547171
2999,3000,4869149.1018260475,4869154.335495669,557853.1902747216,557851.6102077019,378.8143341547171,378.68218861630913
3000,3001,4869154.335495669,4869159.317461613,557851.6102077019,557850.1760299276,378.68218861630913,378.5700555679817
3001,3002,4869159.317461613,4869164.240211205,557850.1760299276,557848.6364238841,378.5700555679817,378.4538321400165
3002,3003,4869164.240211205,4869165.648051565,557848.6364238841,557848.2238831999,378.4538321400165,378.418787364356
3003,3004,4869165.648051565,4869168.50854907,557848.2238831999,557847.3672963013,378.418787364356,378.35510906950725
3004,3005,4869168.50854907,4869174.0079810815,557847.3672963013,557845.7504943375,378.35510906950725,378.2327038267983
3005,3006,4869174.0079810815,4869179.025034853,557845.7504943375,557844.253761925,378.2327038267983,378.1114546667417
3006,3007,4869179.025034853,4869181.481853128,557844.253761925,557843.492097881,378.1114546667417,378.06139434949887
3007,3008,4869181.481853128,4869183.839871887,557843.492097881,557842.7695217427,378.06139434949887,378.01056443619865
3008,3009,4869183.839871887,4869189.097698978,557842.7695217427,557841.1745478277,378.01056443619865,377.8909037471852
3009,3010,4869189.097698978,4869194.396381257,557841.1745478277,557839.625219479,377.8909037471852,377.7746501786537
3010,3011,4869194.396381257,4869198.342687678,557839.625219479,557838.4653890263,377.7746501786537,377.6916610330461
3011,3012,4869198.342687678,4869199.155321506,557838.4653890263,557838.1737478826,377.6916610330461,377.6703573942569
3012,3013,4869199.155321506,4869204.766434774,557838.1737478826,557836.4860715005,377.6703573942569,377.548309525828
3013,3014,4869204.766434774,4869207.34442416,557836.4860715005,557835.7109448349,377.548309525828,377.49747329471774
3014,3015,4869207.34442416,4869209.503489429,557835.7109448349,557835.064448737,377.49747329471774,377.45596487561716
3015,2709,4869209.503489429,4869217.390933679,557835.064448737,557838.0513324386,377.45596487561716,377.3306717964119
2709,3016,4869217.390933679,4869215.598335294,557838.0513324386,557833.1616827317,377.3306717964119,377.3270277211181
3016,3017,4869215.598335294,4869219.896076698,557833.1616827317,557831.891797979,377.3270277211181,377.2432764314764
3017,3018,4869219.896076698,4869224.63745839,557831.891797979,557830.4531577525,377.2432764314764,377.14646761586204
3018,2713,4869224.63745839,4869232.380301185,557830.4531577525,557833.1267563413,377.14646761586204,377.0268894868468
2713,3019,4869232.380301185,4869232.551889697,557833.1267563413,557828.0691282796,377.0268894868468,376.99500618591856
3019,3020,4869232.551889697,4869233.825822165,557828.0691282796,557827.6600681933,376.99500618591856,376.96708728322557
3020,3021,4869233.825822165,4869239.4628103115,557827.6600681933,557825.9750820692,376.96708728322557,376.85651526520644
3021,2717,4869239.4628103115,4869247.500720522,557825.9750820692,557828.1708446279,376.85651526520644,376.72984478105985
2717,3022,4869247.500720522,4869248.5894534625,557828.1708446279,557823.2007633037,376.72984478105985,376.68117073934116
3022,3023,4869248.5894534625,4869253.610592362,557823.2007633037,557821.6731209639,376.68117073934116,376.59366783189716
3023,2721,4869253.610592362,4869262.091361418,557821.6731209639,557823.3645667966,376.59366783189716,376.4590726301364
2721,3024,4869262.091361418,4869264.177004822,557823.3645667966,557818.4391170163,376.4590726301364,376.4146141623802
3024,3025,4869264.177004822,4869268.773957514,557818.4391170163,557817.0438378449,376.4146141623802,376.33523321305495
3025,2724,4869268.773957514,4869277.428524095,557817.0438378449,557818.3140119911,376.33523321305495,376.2053818107532
